customer_tweet_id,customer_text,apple_reply_id,apple_reply
2799694,It’s been like two weeks and we still got this problem with the question mark and box y’all not on y’all shit @115858 get I️t together.,2799693,"@781092 We'd like to help out. Does this happen when you enter text or when viewing text from another iOS device? Which iOS version is installed? If you are up-to-date with iOS 11.1.1, tell us more about this in a DM: https://t.co/GDrqU2kzhr"
769006,@AppleSupport I just updated it to the software version 11.0.3.,769008,"@303623 Okay, can you tell us more about the behavior you're experiencing? https://t.co/GDrqU22YpT"
247556,@AppleSupport the lower right side of my screen is loose. It makes it hard for touch to register on that side.,247555,@174817 We can certainly look into your options with you. What device are you using? DM us and let us know. https://t.co/GDrqU2kzhr
2046063,"Hey @115858, my iPhone keeps freezing in each app &amp; turning off with iOS 11.0.2 pls fix it. Thx. 
🙃",2046062,"@605100 We are here to help! Please DM us what's happening, which device, and your country. We'll work out a solution there. https://t.co/GDrqU22YpT"
2315964,"@AppleSupport Correct. Been an issue with all versions of iOS 11, incl 11.0.3",2315966,@116591 Let's dig deeper into this together. Would you DM us and we'll continue from there? https://t.co/GDrqU22YpT
2978809,wtf is this @115858 https://t.co/1bxDR1xA0S,2978808,@821545 Let's take a look at this together. We'll continue our conversation in DM. https://t.co/GDrqU22YpT
1756423,"@115858 

face id should unlock the phone without having to swipe up !

something to include in the next ios update 🙄

#iphonex",1756422,@528881 We're here to help! Check out: https://t.co/fmYLguPU24 and the option to use 'Raise to Wake' with the Face ID unlock feature.
250061,"Me enseñaron esta genialidad, 55 segundos xa escribir 4 cosas @AppleSupport Look at this slow https://t.co/WvSkZI1xXM",250059,@175413 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1696060,"@AppleSupport why can’t we type the letter “I️” without it doing this. And yes, I’ve updated to iOS 11.1. The letter “I️” keeps glitching https://t.co/4bFDZ4yTBc",1696059,@514553 We can help you out. Take a gander at the following article and DM us with any questions. Thanks. https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
286894,@AppleSupport Of the screen when you look at angle of the display? For the backlight. Almost a 45degree angle. Well mean the edge of the display.,286893,@184361 We'd love it if you could get together with us in DM so we can help get this sorted out. Join us here: https://t.co/GDrqU22YpT
1995698,Can @115858 explain why does my battery drain in minutes ever since I upgraded my os . It’s horrible,1995697,@590135 Thanks for reaching out to us about this. We'd like to look into this with you. Send us a DM so we can help you there. https://t.co/GDrqU22YpT
1167778,@AppleSupport what happened to airdrop on mac OS high sierra?,1167777,@394672 We want to help.  Can you tell us more about what you are experiencing?  Here's how to use AirDrop:  https://t.co/coU461xCZn
1674761,"@AppleSupport I’ve already done this. However, this still poses an issue on certain platforms.",1674763,@509565 We're glad you had the chance to review that article. Select the following link to join us in a DM and we'll continue there. https://t.co/GDrqU22YpT
2352166,I was late to work AGAIN because my alarms never fucking work. @115858 FIX this shit. 😒,2352165,"@434584 Let's look into this for you. This is not the experience we want you to have. Are your alarms not going off at all? Also, what iOS version are you currently using? Let us know in DM. https://t.co/GDrqU22YpT"
1697398,Nope it only happens on certain apps which is BEYOND ANNOYING BTW. @AppleSupport pls fix the I️ / A issue.,1697397,@514872 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
41588,@AppleSupport Where exactly?,41590,"@125147 We suggest contacting the store directly. Also, our Apple Sales Support Team can also assist you here: https://t.co/8gHzWPeVn5"
2126074,"@AppleSupport everyone would really love for y’all to fix the I️ issue, it’s very inconvenient and annoying",2126072,@626096 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
59232,"@AppleSupport Hi. I’ve had my iPhone X for less than 3 weeks and it’s been lagging and taking a while to respond to everything, especially typing, ever since I downloaded iOS 11.1.2. Is there anything I can do to fix it?",59231,"@129499 Thanks for reaching out to us for support. That is certainly not the experience that we want you to have with your iPhone X, and we are going to do everything we can to help you. When you have a free moment, please DM us so that we can look into this together. https://t.co/GDrqU22YpT"
950416,"Heck, my phone still lags and crashes all the time thanks to the ios 11. Fuck @115858’s planned obsolescence.",950415,@345426 Which specific iOS version are you on? Let us know in a DM. https://t.co/GDrqU22YpT
2832289,@115858 BRO I JUST GOT MY IPHONE CHARGER AND THIS BITCH ALREADY BROKE. NANI?!?!,2832288,@788550 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
2145705,omg this phone is pissing me off . @115858 get it together,2145703,@630793 Please let us know what's going on with your iPhone. Which iOS version is installed? You can send your answer in a DM. https://t.co/GDrqU22YpT
665791,"@AppleSupport Ever since the 11.1.1 update I keep receiving this message every time I get a notification or message of any sort on my iPhone. Very irritating, will there be another update to stop it or can I turn it off? https://t.co/xPiQwJulWP",665790,"@278596 We want you to enjoy your iPhone with your friends; we'll do all we can to help. Let's make sure the date &amp; time are set correctly: Settings &gt; General &gt; Date &amp; Time. If Set Automatically is on, toggle it off, then on, and restart. Let us know if this helps."
2050584,@AppleSupport so are you guys going to replace my phone since your new software makes it glitch like crazy and never work properly?,2050583,@606408 Let's pair up and work as a team. Please DM us the iOS version that's currently installed on your iPhone and we'll get started. https://t.co/GDrqU22YpT
2917310,@AppleSupport Hi I can’t access any of my photos cause iCloud isn’t working?,2917309,@807477 We'd love to help! What happens when you try? Are you able to see the photo thumbnails in your camera roll?
1217589,@AppleSupport 🙄 https://t.co/2gihtcfSq0,1217588,@405709 Help is here! Check out this article and let us know what you discover: https://t.co/Ui1yTnOCUz
187964,@AppleSupport I figured it out finally.  I feel the help in the store has been diminished. It used to be so much better.,187963,@160108 We'd be happy to learn more about this incident. Please feel free to DM us. https://t.co/GDrqU22YpT
622700,"Dear #Apple

I have removed your “News” app - when I open a story, 3 seconds later it jumps, on its own, to an unrelated story. STILL.

WTF @116333 ???",622699,@180459 We'd like to see how we can help. Can you send us a DM? https://t.co/GDrqU22YpT
1785108,@AppleSupport I have more bugs in my iphone 7 since the bug fix update than apple can even fix in store. When will you finally fix this???,1785107,@518292 We'd like to know more about the issues you are seeing with that iOS 11 update. Could you join us in DM with more info? https://t.co/GDrqU22YpT
1163211,"@AppleSupport i can't download free apps or watch any tv shows I bought because there is ""a problem with my billing information""",1163210,@393630  Did you need assistance with correcting the information? DM us and we'll get you pointed in the right direction. https://t.co/GDrqU22YpT
1956306,Yo @115858 get the iOS 11 fixed. When I delete a photo/video via the camera app. It doesn’t get deleted.,1956304,@580581 We'll help. Tap Settings &gt; Photos. Is iCloud Photos enabled? Have you tried restarting? https://t.co/n9BF3L9h6y
1883008,@115858 I don’t appreciate my phone bugging out just because you guys have to make an update,1883006,@248309 Help is here. Please shoot us a DM and briefly share what's going on. We'll be glad to help in any way we can. Tap here: https://t.co/GDrqU22YpT
2132064,@AppleSupport we been waiting for you to fix I.T 🙃,2132063,@627430 We'd like to look into this with you. Begin by sending us a DM telling us which device you have and the OS it's running. https://t.co/GDrqU22YpT
1019401,@AppleSupport I know that I'm not asking about the 5s?,1019402,@361207 OK.  Let's continue this conversation in DM.  Which country are you located in? https://t.co/GDrqU22YpT
2038162,@AppleSupport Hey I was wondering what could possibly fix my IPhone 6 from randomly shutting off. Just started happening about a week ago.,2038161,@602646 We'd be happy to look into this with you. Which country are you located in? Can you please reply in DM? https://t.co/GDrqU22YpT
239367,@AppleSupport I just press the lock button and wait for couple of minutes to let the phone to come to its senses ..!,239369,@172874 Can you tell us if the iPhone is up to date at this time? We released 11.0.2.
2575286,@AppleSupport So problem has been solved actually but thank you for getting back to me anyway  🙏🏻,2575288,@518453 You're welcome.  We are happy to hear it is resolved.
2856814,"Nothing like running into a problem with a piece of software, contacting support with a carefully written description of the problem, and receiving a useless, canned ""have you tried turning it off and back on""-type response. cc: @AppleSupport",2856813,@794019 We certainly appreciate your attention to detail and would be happy to assist with your concerns. Would you mind sending us a DM with your issue? We'll review and meet you there. https://t.co/GDrqU22YpT
829162,"@AppleSupport Sometimes, after a text comes through... sometimes it goes from Sirius to the screen where you choose the audio source too.",829164,"@317449 When did you first notice this? Let us know in DM. To check if iOS is up to date, go to Settings &gt; General &gt; Software Update. https://t.co/GDrqU22YpT"
2512332,@AppleSupport I been updated and my phone still slow,2512334,@295974 Do you recall the last iOS version your device was running when this issue first occurred?
963251,@348591 @AppleSupport I agree! Mine too! It ducks!:),988389,@354174 We'd like to know more about what you're experiencing. DM us and we'll pick up from there. https://t.co/GDrqU22YpT
1691875,@AppleSupport @115858 I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,1691874,@513559 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
588099,I am getting more and more frustrated with my @115858 products! #appletv doesn’t sign in #photo is not user friendly #iphone is temperamental! I could continue but I don’t have all day!,588098,"@258976 We appreciate you bringing this to our attention. We’d like to get you in touch with an expert from our Apple TV team to assist further. Use this link to get connected with them: 
 https://t.co/IBIY3vMgPj"
583661,"When you update you iOS...and your phone is acting wacky. 

cc: @AppleSupport",583659,"@257668 We'd love to help out. So that we can help you find the best solutions, please let us know which iOS version you have installed currently, and what symptoms you're experiencing."
457211,@AppleSupport hey so had this activity achievement for the month of November - but it didn’t seem to register ?? And now I have no award ? https://t.co/OztXF16buP,457210,"@223553 Congrats on the achievement! We have an article that will assist with achievements. https://t.co/jc0WrE4HUK Per the article: If you complete an achievement, but don't earn the award you will earn the award within 9 days of completing the Activity Challenge."
2070222,uh i just noticed ios11 doesn't show the song lyrics in the music app??? fix it @115858,2070221,@612234 Thank you for reaching out to us. We'd like to look into this. Can you DM us the music app you are currently using? https://t.co/GDrqU22YpT
825890,@115948 @AppleSupport When is the wrong version issue going to be fixed? I keep getting live versions of songs that shouldn’t be.,825889,@316700 We definitely want to know more about this! Send us a DM so we can look into it together: https://t.co/GDrqU22YpT
1099256,"My iPhone 6s, gets “unresposing” again&amp;again since iOS 11. Never replaced anything! means you sold an iPhone with non-genuine parts?? 🤔 @AppleSupport https://t.co/0uL93JjB7D",1099254,@379401 We'd like to look into what's going on. Can you give us a bit more information about what's happening?
1646062,"@AppleSupport Will do in sometime, but fyi, it’s an iPhone 8 that’s troubling me. Messaging &amp; Whatsapp is troublesome, Hotspot doesn’t connect.",1646064,@502958 Thanks for clarifying this for us. We're here for you when you're ready. Just let us know. https://t.co/GDrqU22YpT
2271825,@AppleSupport podcast app started randomly playing on speakers while phone was iPhone was charging. Not first time this has happened. Help!,2271823,@660931 We want to help you get this issue resolved. Could you tell us which version of iOS you're running on this iPhone?
556109,on an iMac @AppleSupport when i move the mouse to the upper right of the screen why does everything disappear???,556108,"@249906 We'd like to look into this together. To get started, let us know how long you've been experiencing this? Does it happen in multiple user accounts?"
2109774,@AppleSupport After the update,2109776,@622414 Thanks for confirming. Please DM us if restarting your iPhone helps and if you're on iOS 11.1. We'll help there. https://t.co/GDrqU22YpT
1770136,Alright @115858 which intern screwed up the letter ‘I’ on all iOS devices? They also made I️t get capitalized every time. Can y’all figure this out please?,1770135,@532162 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1618317,Why tf am I seeing question marks in boxes 🙄😑🤦🏽‍♀️ @115858 my phone is updated...,1618316,@496183 We can definitely help you see what's going on. Check out this article: https://t.co/xXaXeeSRt9
1443382,"@115858 @AppleSupport fix these boxes right neoooww! 🗣🤬

Please! ☺️",1443381,@454901 Let's see what's going on. Send us a DM and let us know which version of iOS you're using. https://t.co/GDrqU22YpT
1743510,Hey @115858 it’s me again. Any progress on the I️t issue? People are starting coming up with home remedies...,1743509,@525874 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1509353,@115858 para cuando deja bien el iOS 11!!! Ya me a metido en muchos problemas su lentitud. No creo que no puedan soluciónalo !!!,1509352,@470340 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
797585,"Hi @115858, what is the cost to replace an iPhone 6 screen?",797583,"@310153 We'll be glad to help. To get an idea of the cost, click here: https://t.co/1LtPEHETms"
1901577,@115858 I don’t feel like I am using an iPhone 7. It’s so annoying.,1901576,@566697 We'd like to do all we can to get you back to enjoying your iPhone. Meet us in DM and let us know what's going on. https://t.co/GDrqU22YpT
245348,Battery drains fast with #iOS11 and new #iPhone8. @AppleSupport #apple,245347,@174250 Thanks for reaching out. DM the specific iOS version you're using so we can help. https://t.co/GDrqU22YpT
2639678,"@115858 get y’alls shit together fam, because I’m not paying $10 a month for this shit if I can’t play my music! Wasting time when I can be buying another g that month 😤",2639677,@744957 That’s not what we like to hear about your Apple Music experience. Can you start by letting us know more about what is going on via DM? https://t.co/GDrqU22YpT
2774290,@122427 @AppleSupport any pointers??,2774288,"@775339 Hey, we can do our best to help you retrieve that essay. Do you know if you have Time Machine set up on your Mac? If so, this article goes into more details on how you can retrieve specific items: https://t.co/aT16GG0KcX"
1791277,@AppleSupport 10.3 still didn’t work for me 😭 like it’s even worst,1791275,"@538069 We can help if you can provide us with more information on the issue. Send us details in DM, we'll go from there. https://t.co/GDrqU22YpT"
1199320,"@115858 this is some bs, what are the odds that my phone starts malfunctioning when ya fancy new phone comes out. But I won’t change companys",1199319,"@401783 If you're having issues with your iPhone, we'll be happy to work through them. Send us a DM with the details. https://t.co/GDrqU22YpT"
764231,@AppleSupport I’m on an iPhone all my music is erased and whenever I try to play or download an album this pops up https://t.co/pI2VJxH0Xf,764233,@302641 Let's take a closer look. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT
2019546,@118936 @AppleSupport @115858 wassup with this I️ symbol. I️ can’t type the letter... eye #Apple #help #boutToGoToAndriod #iphone7,2019545,"@597210 We'd love to help. Let's start by walking through these steps: https://t.co/xXaXeeSRt9

DM us if you're still having issues. https://t.co/GDrqU22YpT"
1954863,@AppleSupport It says the previous picture and goes back the apple logo https://t.co/uub7cpiv1s,1954862,@580277 Okay. Let's make sure that iTunes is running the latest version so we can rule that out as a cause. https://t.co/g2HM9lnith
2726034,"@AppleSupport If your update messes up my phone, am I getting a new one? Cos this is getting outta hand.",2726036,"@764492 If you have an issue with your device after updating, just let us know. We'll work one on one with you to resolve any issues you may encounter. We're iPhone users ourselves and rely on our devices every day. We'll be here for you and happy to help if you need."
2864875,"@AppleSupport I believe so 
APL* https://t.co/aSluQEdGs1 APL* https://t.co/AQR8aeXv4l CAUS
That's what shows up on my bank statement",2864877,"@795727 Thanks for that info. From here, we recommend you reach out to our iTunes Store Support team by using this link: https://t.co/SDIe7UiyJN"
1341765,"@AppleSupport every time I get an album pre-release on Apple Music, it won’t let me add the rest when the whole album drops.. any solution? https://t.co/X2DmA2HRKg",1341764,"@432962 Hey, let's meet in DM so that we can gather some details. We'll work with you to see what's going on. https://t.co/GDrqU22YpT"
1948052,The lastest @115858 update has made my phone no longer recognize my finger tips and every app freezes at least once a day now. Awesome guys.,1948050,@578818 We can assist you. Please DM us via the following link with your device model and we'll help you from there. https://t.co/GDrqU22YpT
1975429,Since I updated my iOS my phone has slowed to a crawl and the battery lasts half as long.. thanks @115858,1975430,"@585003 We're happy to look into this with you, Nigel. Please DM to let us know which version of iOS you're using and we'll go from there. https://t.co/GDrqU22YpT"
1930995,"@AppleSupport Hi, i a macbook air  owner in India, my laptop has got lock screen i dont know how plz help my contact is 9831002355.",1930993,@574616 We'd be happy to look into what's going on. DM us some more info about that lock screen and we'll see how we can help. https://t.co/GDrqU22YpT
710660,@AppleSupport It was getting stuck signing into my account. Left it alone for a few hours and it finally worked,710662,"@289937 We're glad to hear you were able to resolve the issue. If you have any further questions or concerns, feel free to DM us. https://t.co/GDrqU22YpT"
2207424,You’ve gotta be fucking kidding me @115858,2207423,"@645376 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6"
538721,Dear @AppleSupport I am facing a glitch with my iPhone 5S. I am using iOS 11.1.2 and I was running low on battery. I had around 7% and I was in middle of something important when suddenly my phone turned off! I connected to charger and it switched on immediately. Can you help me?,538718,@244904 Let's take a look at this together with you. When did your update your device? Have you looked to see which Apps are using most of your battery power?
1849144,@115858 tell you what mate your IOS11 update is proper shit.... imagine paying £1000 for a phone that freezes about 30 times a day. MUGS,1849143,"@553667 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
412741,@AppleSupport No pending updates. I updated all my apps earlier today.,412742,@213511 Thanks for checking that. Let's work together on this more in DM. Click here to get started: https://t.co/GDrqU22YpT
435192,@AppleSupport  https://t.co/RPFzCAXu9d,435191,@218375 Thank you for these details. Please DM us via the following link and we'll help you further. https://t.co/GDrqU22YpT
2894732,"@AppleSupport is there going to be a fix for #carplay? Msgs not being read, navigation not working properly. Forums are blowing up with problems!",2894730,"@802218 We'll be happy to help you out. If you're having trouble with CarPlay, you'll find assistance here: https://t.co/pg90dhXKAJ

If your issues persist after exhausting all the steps in the article, refer to your car manufacturer for additional help."
2041144,"@AppleSupport New X with iOS 11.1,paired with Apple Watch.Horrible battery performance,reset both devices,repaired Watch,adjusting settings,etc. but still terrible.Last night:fully charged both X and Watch,go to bed, 8 hours later X was at 34% remaining charge and Watch at 11%!!?",2041143,@603517 We'd like to gather some more information for better troubleshooting. Can you DM us the country you're located in? https://t.co/GDrqU22YpT
2805168,"@AppleSupport 7 Plus 3 months old , I have to keep rebooting due to screen freezing, messages acting up, many things. I’ve installed every update sent and never had a problem before IOS 11",2805165,"@782410 Is iOS 11.1.2 the version currently installed on it, and have you tried any steps so far besides restarting it? What's the issue with the Messages app?"
2117881,@AppleSupport I actually just deleted the text and can't undo the typing enough times. Is there a way to get that back?,2117879,@624190 Let's take a look at it together. Do you have a backup from when the note's text was still there?
2041701,@AppleSupport  @115858  are you all working on a fix for this bug with the letter “i” 🧐,2041700,@250504 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
152986,@AppleSupport Hi! For some reason I can't log into my iTunes account or iCloud account  on my phone. I can easily pull it up on my computer but my phone just  loads and loads when I type in my information and then stops like I  never tried to log in,152985,@151003 Hi there! We've received your DM and will continue working there.
1528711,HOLD UP @115858 I️ HAVE BETA... tf is this shit about. I’m a WHOLE update ahead of everyone. https://t.co/YTcNZgazAn,1528710,@__Tatyanaaaa__ Thanks for bringing this to our attention. You can report this beta issue here: https://t.co/vZevpopOEX
1703969,If @115858 @AppleSupport doesn’t fix this “i” issue I’m gonna get rid of my iPhone. Fuck an X. Fuck this. 🔪,1703967,@503601 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2018317,"@AppleSupport need to fix this low battery , phones at 11% and shut off 2 times on me ... #IphoneX",2018316,@429467 Thank you for contacting us for support. We'd like to help out. Could you DM us and we can continue from there? https://t.co/GDrqU22YpT
801069,"@AppleSupport @115858 found a bug in #IOS11TH #ios1103 - #WiFi gets On automatically even if I turn it off, do the needful in next update",801067,"@310887 Are you controlling Wi-Fi from Control Center? If so, this may be expected in iOS 11: https://t.co/vzVz37YMv0"
796582,@AppleSupport It appears to have sorted itself out now. I updated to the latest iOS and it appears okay. Thanks for your help.,796584,"@309948 We're glad everything has been resolved. If you need more help, let us know."
2534797,@AppleSupport It's unable to install update. An error occurred and that's after it try's verifying update,2534800,@721206 Thanks for that screenshot. Here is a great article to help you with that software update: https://t.co/Ui1yTnOCUz
1693469,@AppleSupport when y’all going to fix this I️ problem? We as the people need to know 🤔,1693467,@513934 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
1779237,"Updated my phone and I’m still seeing question marks, @115858 get your shit together.",1779236,@534579 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
2665332,@115858 fix this bullshit with the letter “I️” I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,2665331,@750953 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2949625,@AppleSupport I've tried Turn off and restart iMessage and FaceTime. But it's still waiting for activation.,2949627,"@416260 How long has it been saying ""waiting for activation""?"
1925398,Ummm... can someone at @115858 explain why my deck at the bottom of my phone is gone? Also my phone no longer auto-locks 🙄 #ios1103 #glitchy https://t.co/fOTAUwCW3T,1925397,@573080 We want to help with your iPhone. Restart it and DM us if this brings your Dock back. We'll continue to work with you there. https://t.co/GDrqU22YpT
2427372,@AppleSupport I’ve tried all of these and they don’t work!! Today I’ve done two 20min walks on activity. Plus at least about 20mins walking on top of that. And I’m still only show 28 active minutes!!!,2427370,"@472841 Do you now have watchOS 4.1 installed? Did you also complete the ""Calibrate your Apple Watch"" steps which are listed in that support article, as well?"
554769,"@115858 's inability to fix the constant respring issue today really is telling of what's happening lately. Support and quality has dropped, and that's a shame. Bugs like this should never make it to production, my phone is essentially bricked.",554768,"@249487 We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: https://t.co/osZOKKTalm  If you're still having trouble, let us know in DM. https://t.co/GDrqU22YpT"
1021690,Ok so I updated to #ios11 three days ago and my phone has crashed/frozen solid 5 times already wtf @115858,1021688,@361781 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
1758957,@AppleSupport need your support to recover my iPhone without loosing my data. https://t.co/eKr2tyI9XQ,1758956,"@529472 While in recovery, you're unable to create a backup. You would need to follow: https://t.co/8MvHMFZ83h https://t.co/GDrqU22YpT"
1507308,@AppleSupport Keep getting a box it a question mark in it when I️ type certain characters like an I️ . The I’s I️ put in here will prob be that. https://t.co/zWKBvWB7Kk,1507310,@469829 Thanks. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
854569,"@AppleSupport Hey,it happens when I stream or download. Tried deleting ep/deleting app &amp; reinstalling.It used to work after a day or so but not at all now",854568,@322959 Thanks for letting us know. Let's take things to DM from here for our next steps. https://t.co/GDrqU22YpT
1695986,"I️ didn’t realize how much I️ use the letter “I️” until this bug came out 

I️ can’t take this anymore @115858",1695985,"@514527 We'd like to take a look into this for you. Please send us a DM with your current iOS version, and we'll begin. https://t.co/GDrqU22YpT"
1595074,@AppleSupport any ideas how to fix?  Only one ID on my machine.  Thanks! https://t.co/x830PPTN2w,1595073,"@490123 Let's help out. If you attempt the install as an admin, does the same behavior occur?"
2949532,"planned obsolescence is a real thing with @115858 products. My iphone7 is total garbage since the new iphone models came out...happens every time. SO, looks I am gonna switch to @122986 Pixel. Not spending $1,000 an a phone that will work for a year and crap out/rant.",2949531,"@814557 We want to make sure your iPhone works as you expect it. So we can check into this a bit more, could you join us in DM with more info on what you're seeing? https://t.co/GDrqU22YpT"
553661,Dear @AppleSupport your iOS update 11.2 broke my visual voicemail. https://t.co/JTJt5dGYKf,553659,"@249146 Thanks for reaching out. Since the update have you completed a normal restart of your iPhone? If not, do so now and let us know the results. We want to ensure your visual voicemail is working again."
2739480,"Yo @AppleSupport @115858, wtf y’all doin to my phone. I can’t even have an argument &amp; send a message without y’all messing up my shit",2739479,"@767532 We'd be happy to look into any issues you're experiencing. Send us a DM, and we'll take a closer look at your iPhone together there. https://t.co/GDrqU22YpT"
50850,"Dear @115858, since the latest iOS update, my phone is crap. Apps are slow, I can’t see half my photos, plus battery drains fast. Fix it! 😡😡😡",50849,@127413 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1470087,@AppleSupport soooo... why are there now boxes with question marks when we type certain letters after the iOS 11.1 update. It’s annoying,1470086,@461217 We'd like to work with you on this. Please DM us. https://t.co/GDrqU22YpT
360279,@AppleSupport Please fix battery drain issues in iOS 11.0.2. I'm using 6s. Had a great battery backup of almost 1.5 days on iOS 10.3.3.,360278,@201324 We'd like to work with you on this issue. Please send us a DM to get started. https://t.co/GDrqU22YpT
2205998,Phone dropped 70% in 1hour ... gotta love new @115858 updates 🙃,2205996,@645001 Let's look into your battery with you and see what's causing it to go down. How long ago did you complete the update?
2543049,@AppleSupport @115858 my animation for screenshots isn’t popping up anymore,2543048,@722989 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
2321952,@AppleSupport iOS 11.1.1 and iPhone 6S,2321954,"@672846 Alright, go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT"
2406794,"Hey @AppleSupport @115858 since your forcing Bluetooth headphones sales, could you do a bug fix so our Bluetooth stops shutting off constantly? Thanks friends. #apple #iPhoneX #",2406793,@692177 We'd be happy to look into the issues you're experiencing with Bluetooth on your iPhone X! Send us a DM with your current iOS version and we'll continue together there. https://t.co/GDrqU22YpT
249219,Yo @AppleSupport 👋🏽 do you plan on fixing the countless problems and glitches with iOS 11 ? It’d be nice if we could use our phones 🤗,249217,@175209 what are the issues you're seeing? Let us know in DM and we'll work together to get them resolved. https://t.co/GDrqU2kzhr
2077378,"@115858 Am I the only one who thinks iOS 11 is terrible? Constantly crashing, battery life is bad, UI is designed by a teenager.",2077377,@555449 Let's take a look at the issues you're seeing together. DM us which model of iPhone you're using and we'll get started. https://t.co/GDrqU22YpT
339727,Never thought I would get this rude customer service with Apple! Especially coming from a huge money making company. @AppleSupport,339726,@197132 We'd like to know more about your experience. Send us the details via DM; we'll meet up with you there. https://t.co/GDrqU22YpT
2226672,@115858 Fix the letter 👀 NOW,2226671,@649971 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/tqme2m68En
670499,"@115858 wtf is This,  get your shit straight https://t.co/dGMQU9zqB1",670497,"@279939 Hey, that certainly isn't what you'd expect to see. Let's work together to get that resolved. Have you had a chance to restart your device to see if that helps?"
1367613,@AppleSupport After 3 1/2 hours I’m at 40%. This is comparable to what I would get with my 3 year old iPhone 6.,1367615,@438367 Good to know. Please send us a DM to continue to look into this: https://t.co/GDrqU22YpT
1516172,Since update to OS 11.1 my #iPhone7plus battery is free fall.  Dropping with no apps running b4 my eyes.  @applesupport,1516170,@471774 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
1996690,@115858 the battery at ios 11.1 is bad as the other ones. Could you make smth cojoneh,1996689,@590408 We'd love to help with your battery life. Can you DM us the device model and how long the battery lasts on a full charge? https://t.co/GDrqU22YpT
1656160,@AppleSupport What’s happening with everyone else’s. I can’t type a certain letter without symbol and the letter A coming up.,1656162,@505376 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
541027,@AppleSupport Does this work with my Bus Pass (Myki) or Post office debit card (AusPost Load&amp;Go)?,2618403,@739970 Great question! You can check on participating banks here: https://t.co/vE3YZ9bwCY
816605,@AppleSupport me help,816604,@314479 We're here for you! How may we help today?
427096,@173329 @AppleSupport 1.Volume control on WhatsApp video calls doesn’t work. 2. Screen rotation doesn’t work as desired. 3. WiFi switches on automatically,1789398,@537513 Let us take a look at these issues with you. Send us a few details about the volume control and screen rotation via DM. https://t.co/GDrqU22YpT
270951,@AppleSupport how can I get my iPhone 6plus ship to Nigeria,270950,@180637 We'd like to help by getting you in touch with our Apple Online Store group using this link: https://t.co/8yjRd1Xo0i
920491,@115858 bought a new SE today. Unable to update to OS 11.,920490,"@338495 Congrats on the new iPhone! We're happy to help get it updated. To start, are you updating via iTunes or the iPhone itself?"
2285639,@115858 I’m having intermittent issues with my iPhone 6plus staying connected to my car via Bluetooth. Also the battery drains faster than normal. How long is it going to take to remedy?,2285638,@459242 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
486115,@AppleSupport Yes I probably did happen on my old one and yes I did restore the back up from it. It does happen at random,486117,@230646 Good to know. Do you have any display brightness or display color apps installed? Does it occur when in a really bright or dark setting/room?
